voyage_id,fixture_display_order,port_id,port_name,activity_type,display_order
2899B9944939B2B0DD5F03D74EFD64B9,1,2481.0,Offshore Galveston No.1 (Tsa),D,2
1D9FC2050B5E442926EA655DAF6BADE4,1,796.0,Corpus Christi,L,0
1D9FC2050B5E442926EA655DAF6BADE4,1,932.0,Dos Bocas,L,1
1D9FC2050B5E442926EA655DAF6BADE4,1,4031.0,Yokkaichi,D,2
1D9FC2050B5E442926EA655DAF6BADE4,1,3143.0,Sakai,D,3
1D9FC2050B5E442926EA655DAF6BADE4,1,697.0,Chiba,D,4
FC56428F8C1AFBAED9F33BA0E058BEC5,1,1785.0,Klaipeda,L,0
FC56428F8C1AFBAED9F33BA0E058BEC5,1,1985.0,Lome,D,1
6F358CD5E6CAE5DEFAE4117D2DC93552,1,2273.0,Murmansk,L,0
6F358CD5E6CAE5DEFAE4117D2DC93552,1,3113.0,Rotterdam,D,1
7C225F438C299A9B8E78D3CD4781897E,1,2354.0,New Orleans,L,0
7C225F438C299A9B8E78D3CD4781897E,1,3460.0,"St George's, Grenada",D,1
7C225F438C299A9B8E78D3CD4781897E,1,4586.0,Pointe a Pierre,D,2
7C225F438C299A9B8E78D3CD4781897E,1,2074.0,Mamonal,L,3
7C225F438C299A9B8E78D3CD4781897E,1,319.0,Barranquilla,L,4
7C225F438C299A9B8E78D3CD4781897E,1,1895.0,Lake Charles,L,5
7C225F438C299A9B8E78D3CD4781897E,1,3455.0,St Eustatius,D,6
7C225F438C299A9B8E78D3CD4781897E,1,5070.0,Drifting At Sea,D,7
D513668AD51B770D203D8C6AB4BBFF59,1,1785.0,Klaipeda,L,0
D513668AD51B770D203D8C6AB4BBFF59,1,4058.0,Zarate,D,1
D513668AD51B770D203D8C6AB4BBFF59,1,3869.0,Ventspils,L,2
D513668AD51B770D203D8C6AB4BBFF59,1,4772.0,KM 171 Rio Parana Guazu,D,3
2132DA1379812F17484FA860B94CAE55,1,1785.0,Klaipeda,L,0
2132DA1379812F17484FA860B94CAE55,1,1320.0,Guayanilla,D,1
2132DA1379812F17484FA860B94CAE55,1,3183.0,"San Juan, Puerto Rico (U.S.A.)",D,2
84AA8ECF7B5157B09FFDD5FD6AEDD47C,1,355.0,Beaumont,L,0
84AA8ECF7B5157B09FFDD5FD6AEDD47C,1,3673.0,Texas City,L,1
84AA8ECF7B5157B09FFDD5FD6AEDD47C,1,3193.0,San Pedro de Macoris,D,2
8359747AEE6F09B05CE662C861B567CF,1,509.0,Brofjorden,L,0
8359747AEE6F09B05CE662C861B567CF,1,3113.0,Rotterdam,D,1
8359747AEE6F09B05CE662C861B567CF,1,2386.0,Norco,D,2
8359747AEE6F09B05CE662C861B567CF,1,3113.0,Rotterdam,L,3
198E81F3F92325ACA95266C827C37A26,1,3455.0,St Eustatius,L,0
198E81F3F92325ACA95266C827C37A26,1,5066.0,Offshore Lome (TSA),D,1
198E81F3F92325ACA95266C827C37A26,1,1985.0,Lome,D,2
A29639FFBE49F7192C2E361B90B99841,1,457.0,Borco Oil Terminal (Piner Point) - Freeport,L,0
A29639FFBE49F7192C2E361B90B99841,1,3673.0,Texas City,D,1
359EFD66A8E0BBCAABAEB76E2A0EC80F,1,95.0,"Altamira, Mexico",D,0
359EFD66A8E0BBCAABAEB76E2A0EC80F,1,1488.0,Houston,L,1
359EFD66A8E0BBCAABAEB76E2A0EC80F,1,4141.0,St. Charles,L,2
359EFD66A8E0BBCAABAEB76E2A0EC80F,1,3113.0,Rotterdam,L,3
359EFD66A8E0BBCAABAEB76E2A0EC80F,1,3383.0,Slagen,D,4
359EFD66A8E0BBCAABAEB76E2A0EC80F,1,2230.0,Mongstad,L,5
359EFD66A8E0BBCAABAEB76E2A0EC80F,1,1891.0,"Lagos, Nigeria",D,6
359EFD66A8E0BBCAABAEB76E2A0EC80F,1,113.0,Amsterdam,D,7
359EFD66A8E0BBCAABAEB76E2A0EC80F,1,1985.0,Lome,L,8
359EFD66A8E0BBCAABAEB76E2A0EC80F,1,400.0,Bilbao,L,9
4F26A52B8AE3F68D69FE008E769D2551,1,5113.0,Liza Unity FPSO,L,0
4F26A52B8AE3F68D69FE008E769D2551,1,1926.0,Le Havre,D,1
7BB0FF154D80E085B6E38B46AFB51D9E,1,1785.0,Klaipeda,L,0
7BB0FF154D80E085B6E38B46AFB51D9E,1,113.0,Amsterdam,D,1
E3287608AD2CA4D94E7822B9AF565DA1,1,3976.0,"Willemstad, (Curacao), Netherlands Antilles",D,0
E3287608AD2CA4D94E7822B9AF565DA1,1,3673.0,Texas City,L,1
E4DA2B63E7C891D6DA08D6E61EE79699,1,2161.0,Mesaieed,L,0
E4DA2B63E7C891D6DA08D6E61EE79699,1,362.0,Beira,D,1
E4DA2B63E7C891D6DA08D6E61EE79699,1,1606.0,Jebel Ali,L,2
21F257ACFC9D4DE5015F5A02682C34BB,1,2620.0,Pascagoula,L,0
21F257ACFC9D4DE5015F5A02682C34BB,1,235.0,Bahia Las Minas,D,1
2D196AD00914F370D7DDA9875E694222,1,809.0,Covenas,L,0
2D196AD00914F370D7DDA9875E694222,1,2482.0,Offshore Galveston No.2 (Tsa),D,1
2D196AD00914F370D7DDA9875E694222,1,1488.0,Houston,D,2
53C84FCDEA5F406822A2326F2F80B2E0,1,2188.0,Mina Saud,L,0
53C84FCDEA5F406822A2326F2F80B2E0,1,3673.0,Texas City,D,1
0D37D4D676391F8B3F12FDB56E26FDDC,1,1763.0,King Fahd Industrial Port (Jubail),L,0
0D37D4D676391F8B3F12FDB56E26FDDC,1,1606.0,Jebel Ali,D,1
557C01F1721216B62C4C4265CC1141FE,1,4040.0,Yosu,D,0
557C01F1721216B62C4C4265CC1141FE,1,688.0,Chennai (formerly Madras),L,1
557C01F1721216B62C4C4265CC1141FE,1,830.0,Daesan,D,2
A39C9634A18E888BF01C311D0817F040,1,1170.0,Fujairah,L,0
A39C9634A18E888BF01C311D0817F040,1,94.0,Alpha Zone (Tsa),D,1
A39C9634A18E888BF01C311D0817F040,1,3008.0,Ramallo,D,2
81946E0A1C6F003B302C1C7B4FACB292,1,3358.0,Sines,L,0
81946E0A1C6F003B302C1C7B4FACB292,1,2356.0,"New York, NY",D,1
70D23BE44B9E8BB621686BC095CC3322,1,1133.0,Forcados Terminal,L,0
70D23BE44B9E8BB621686BC095CC3322,1,2707.0,Point Tupper,D,1
CA42F449FCDCEADC85942754580D4FE7,1,3199.0,Sandakan,L,0
CA42F449FCDCEADC85942754580D4FE7,1,1892.0,Lahad Datu,L,1
CA42F449FCDCEADC85942754580D4FE7,1,4559.0,Kunak,L,2
CA42F449FCDCEADC85942754580D4FE7,1,253.0,Balikpapan,L,3
CA42F449FCDCEADC85942754580D4FE7,1,4110.0,Gresik,L,4
CA42F449FCDCEADC85942754580D4FE7,1,4163.0,Lubuk Guang,L,5
CA42F449FCDCEADC85942754580D4FE7,1,2781.0,Port Klang - Kapar Power Station,L,6
CA42F449FCDCEADC85942754580D4FE7,1,3113.0,Rotterdam,D,7
7DC2C0FE3C7F7DABEEDCF9FA1F82BF99,1,3360.0,Singapore,L,0
7DC2C0FE3C7F7DABEEDCF9FA1F82BF99,1,3180.0,San Francisco,D,1
7DC2C0FE3C7F7DABEEDCF9FA1F82BF99,1,3499.0,"Stockton, California, U.S.A.",D,2
7DC2C0FE3C7F7DABEEDCF9FA1F82BF99,1,2840.0,"Portland, Oregon, U.S.A.",D,3
7DC2C0FE3C7F7DABEEDCF9FA1F82BF99,1,2002.0,Los Angeles,D,4
98D950EB762FA18D789F9234AF509B12,1,2241.0,Montreal,L,0
98D950EB762FA18D789F9234AF509B12,1,674.0,Charleston,D,1
98D950EB762FA18D789F9234AF509B12,1,3252.0,Savannah,D,2
3A12628EDEA4D85AD2E3D884AC2F84EE,1,36.0,Agbami Terminal,L,0
3A12628EDEA4D85AD2E3D884AC2F84EE,1,636.0,"Cartagena, Spain",D,1
3A12628EDEA4D85AD2E3D884AC2F84EE,1,3647.0,Tarragona,D,2
BD8F572879EC3D54926DC65B5254F0D3,1,1763.0,King Fahd Industrial Port (Jubail),L,0
BD8F572879EC3D54926DC65B5254F0D3,1,4007.0,Yanbu,D,1
835502D45DB0C15A6FA7C677779A659C,1,1641.0,Jubail,L,0
835502D45DB0C15A6FA7C677779A659C,1,1170.0,Fujairah,D,1
D2843F4A2A6F21A1F2470223D9671F2A,1,4089.0,PanPac - Pacific Lightering Area,D,0
D2843F4A2A6F21A1F2470223D9671F2A,1,1049.0,Esmeraldas,L,1
D2843F4A2A6F21A1F2470223D9671F2A,1,250.0,Balboa,D,2
D76EC49288C92C21F83E74DFB9FBB07C,1,2047.0,Madre de Deus,L,0
D76EC49288C92C21F83E74DFB9FBB07C,1,3360.0,Singapore,D,1
9853361BEB8D7CC5B010F782574CFFC8,1,3812.0,Ulsan,L,0
9853361BEB8D7CC5B010F782574CFFC8,1,4040.0,Yosu,L,1
9853361BEB8D7CC5B010F782574CFFC8,1,830.0,Daesan,L,2
9853361BEB8D7CC5B010F782574CFFC8,1,1488.0,Houston,D,3
54A00FB879868A37488A25E6F533564A,1,3348.0,Sidi Kerir,L,0
54A00FB879868A37488A25E6F533564A,1,81.0,Algeciras,D,1
6CE9F9EAD968CB987A975D4DE503A193,1,1805.0,Kome Kribi,L,0
6CE9F9EAD968CB987A975D4DE503A193,1,4564.0,Tanjung Bin,D,1
88F22C0E9E2233C7317811FEA8450E06,1,2336.0,Nederland,L,0
88F22C0E9E2233C7317811FEA8450E06,1,509.0,Brofjorden,D,1
88F22C0E9E2233C7317811FEA8450E06,1,3423.0,South Sabine Point No 1,L,2
389AE023E2D4161E4438FAF6861DA721,1,3103.0,"Rosario, Argentina",L,0
389AE023E2D4161E4438FAF6861DA721,1,1008.0,El Ferrol,D,1
E6439A115AA2D0BB284965A215886433,1,5113.0,Liza Unity FPSO,L,0
E6439A115AA2D0BB284965A215886433,1,1862.0,L.O.O.P. Terminal,D,1
11854048CDD8D674E2187B4B2EAC4857,1,1133.0,Forcados Terminal,L,0
11854048CDD8D674E2187B4B2EAC4857,1,975.0,Durban,D,1
11854048CDD8D674E2187B4B2EAC4857,1,4097.0,Tulja Terminal,L,2
F1087F1FE32E33266A0D380F087D58AB,1,140.0,Antwerp,L,0
F1087F1FE32E33266A0D380F087D58AB,1,759.0,Come-By-Chance,D,1
F1087F1FE32E33266A0D380F087D58AB,1,2349.0,New Haven,D,2
C262A255305F0CD42F7C8345DBDD1C9B,1,1154.0,Frade Terminal FPSO,L,0
C262A255305F0CD42F7C8345DBDD1C9B,1,3180.0,San Francisco,D,1
C262A255305F0CD42F7C8345DBDD1C9B,1,3211.0,Santa Catalina Gulf No. 2 (TA),D,2
62D7E24304CBF305248C8C9FDB499827,1,2638.0,Pembroke Dock,L,0
62D7E24304CBF305248C8C9FDB499827,1,3606.0,Tanger-Mediterranee,D,1
1B7B6B04EA2EBEEC9B2858666898C623,1,3113.0,Rotterdam,L,0
1B7B6B04EA2EBEEC9B2858666898C623,1,837.0,Dakar,D,1
1B7B6B04EA2EBEEC9B2858666898C623,1,5066.0,Offshore Lome (TSA),D,2
EC7FF8E7D3FC1D636BD35E2C8D8F504D,1,1488.0,Houston,L,0
EC7FF8E7D3FC1D636BD35E2C8D8F504D,1,457.0,Borco Oil Terminal (Piner Point) - Freeport,D,1
EC7FF8E7D3FC1D636BD35E2C8D8F504D,2,457.0,Borco Oil Terminal (Piner Point) - Freeport,L,0
EC7FF8E7D3FC1D636BD35E2C8D8F504D,2,2356.0,"New York, NY",D,1
EB956BE6B6F97F93907181178F171973,1,3622.0,Tanjung Langsat,L,0
EB956BE6B6F97F93907181178F171973,1,3360.0,Singapore,D,1
8BE1CC556AFF7F5D0E957713FA4F6792,1,796.0,Corpus Christi,L,0
8BE1CC556AFF7F5D0E957713FA4F6792,1,1117.0,Finnart,D,1
DB956B24974B545E610BB9C6112BBB4C,1,3211.0,Santa Catalina Gulf No. 2 (TA),L,0
DB956B24974B545E610BB9C6112BBB4C,1,3360.0,Singapore,D,1
DCA9617085514CBBF980E41E00BA7C47,1,2704.0,Point Lisas,L,0
DCA9617085514CBBF980E41E00BA7C47,1,3812.0,Ulsan,D,1
DCA9617085514CBBF980E41E00BA7C47,1,3572.0,Taicang,D,2
C4EEA5F30B1416516252DA7E6A386452,1,2894.0,Puerto Armuelles,L,0
C4EEA5F30B1416516252DA7E6A386452,1,1013.0,El Segundo,D,1
C565302D955369054BF64F82C87C03C4,1,809.0,Covenas,L,0
C565302D955369054BF64F82C87C03C4,1,710.0,Chiriqui Grande,D,1
8F0A8C9D3A68025603940483249EAF1C,1,326.0,Basrah Oil Terminal,L,0
8F0A8C9D3A68025603940483249EAF1C,1,1991.0,Long Beach,D,1
66CFBE69344685D5E5FBD6B6723D7DAD,1,3184.0,"San Lorenzo, Argentina",L,0
66CFBE69344685D5E5FBD6B6723D7DAD,1,232.0,Bahia Blanca,L,1
66CFBE69344685D5E5FBD6B6723D7DAD,1,1362.0,Haldia,D,2
66CFBE69344685D5E5FBD6B6723D7DAD,1,688.0,Chennai (formerly Madras),D,3
66CFBE69344685D5E5FBD6B6723D7DAD,1,2353.0,New Mangalore,D,4
DC4552B3B69F928F0B660A01D71A6525,1,3341.0,Shuaiba,L,0
DC4552B3B69F928F0B660A01D71A6525,1,3003.0,Rabigh,L,1
DC4552B3B69F928F0B660A01D71A6525,1,674.0,Charleston,D,2
DC4552B3B69F928F0B660A01D71A6525,1,81.0,Algeciras,D,3
DC4552B3B69F928F0B660A01D71A6525,1,2742.0,"Port Arthur, Texas, U.S.A.",D,4
DC4552B3B69F928F0B660A01D71A6525,2,4007.0,Yanbu,L,0
DC4552B3B69F928F0B660A01D71A6525,2,3673.0,Texas City,D,1
AA5F6240746B23E175E79173CFEA8E3D,1,771.0,Convent Landing - Mississippi,L,0
AA5F6240746B23E175E79173CFEA8E3D,1,457.0,Borco Oil Terminal (Piner Point) - Freeport,D,1
C8AE57C42046BC917D81C678B6B7F960,1,3812.0,Ulsan,L,0
C8AE57C42046BC917D81C678B6B7F960,1,4153.0,Pengerang Terminal (using Changi Sing),D,1
C8AE57C42046BC917D81C678B6B7F960,1,4040.0,Yosu,L,2
C8AE57C42046BC917D81C678B6B7F960,1,2055.0,Mailiao,L,3
C8AE57C42046BC917D81C678B6B7F960,1,3360.0,Singapore,D,4
38BBA82F4F6C63F95776171944E297E1,1,1888.0,Lae,L,0
38BBA82F4F6C63F95776171944E297E1,1,4628.0,Oro Bay,L,1
38BBA82F4F6C63F95776171944E297E1,1,3113.0,Rotterdam,D,2
38BBA82F4F6C63F95776171944E297E1,1,4627.0,Alotau,L,3
38BBA82F4F6C63F95776171944E297E1,1,4629.0,Kimbe,L,4
38BBA82F4F6C63F95776171944E297E1,1,486.0,Brake,D,5
38BBA82F4F6C63F95776171944E297E1,2,2622.0,Pasir Gudang,L,0
38BBA82F4F6C63F95776171944E297E1,2,3113.0,Rotterdam,D,1
3F0575AC8C3CE5A37171CC1304852A1C,1,1247.0,Gladstone - Fishermans Landing Wharves,D,0
3F0575AC8C3CE5A37171CC1304852A1C,1,4330.0,Taizhou,L,1
3F0575AC8C3CE5A37171CC1304852A1C,1,4040.0,Yosu,L,2
3F0575AC8C3CE5A37171CC1304852A1C,1,1701.0,Kashima,L,3
640D6AB2C10A0167E726216B14FD304A,1,1488.0,Houston,L,0
640D6AB2C10A0167E726216B14FD304A,1,3626.0,Tanjung Pelepas,D,1
640D6AB2C10A0167E726216B14FD304A,1,2481.0,Offshore Galveston No.1 (Tsa),L,2
640D6AB2C10A0167E726216B14FD304A,1,3360.0,Singapore,D,3
640D6AB2C10A0167E726216B14FD304A,1,4564.0,Tanjung Bin,D,4
65127C4338C6C3C13106EADC104A5256,1,3184.0,"San Lorenzo, Argentina",L,0
65127C4338C6C3C13106EADC104A5256,1,1362.0,Haldia,D,1
65127C4338C6C3C13106EADC104A5256,1,1658.0,Kakinada,D,2
0813CFAFA12937BDE51581C18866FDF5,1,2867.0,Porvoo,L,0
0813CFAFA12937BDE51581C18866FDF5,1,3183.0,"San Juan, Puerto Rico (U.S.A.)",D,1
261581D1D0B205F9782E31D40E2FA2C6,1,1785.0,Klaipeda,L,0
261581D1D0B205F9782E31D40E2FA2C6,1,3360.0,Singapore,D,1
261581D1D0B205F9782E31D40E2FA2C6,1,3869.0,Ventspils,L,2
261581D1D0B205F9782E31D40E2FA2C6,1,3113.0,Rotterdam,L,3
AF2F04B8767A5226BAE695AE44873CCB,1,1488.0,Houston,D,0
AF2F04B8767A5226BAE695AE44873CCB,1,22.0,Acajutla,L,1
BCF11A704F3EEC196E6AE9FE0455C1A5,1,2230.0,Mongstad,L,0
BCF11A704F3EEC196E6AE9FE0455C1A5,1,1985.0,Lome,D,1
BCF11A704F3EEC196E6AE9FE0455C1A5,1,1891.0,"Lagos, Nigeria",D,2
927D8A0348FE5C482F933FC23D5EA9D4,1,2620.0,Pascagoula,L,0
927D8A0348FE5C482F933FC23D5EA9D4,1,235.0,Bahia Las Minas,D,1
C158E38AE71CB87692812EE6AD80510A,1,2451.0,Odudu Terminal,L,0
C158E38AE71CB87692812EE6AD80510A,1,2665.0,Philadelphia,D,1
4F9EDC019D5E64B04C7103B06E60AF9C,1,2620.0,Pascagoula,L,0
4F9EDC019D5E64B04C7103B06E60AF9C,1,235.0,Bahia Las Minas,D,1
5F18FB1FC118D4D77AC86703BDDFCB1B,1,1895.0,Lake Charles,L,0
5F18FB1FC118D4D77AC86703BDDFCB1B,1,3182.0,"San Jose, Guatemala",D,1
5F18FB1FC118D4D77AC86703BDDFCB1B,1,2930.0,Puerto Quetzal,D,2
5F18FB1FC118D4D77AC86703BDDFCB1B,1,22.0,Acajutla,D,3
5F18FB1FC118D4D77AC86703BDDFCB1B,1,791.0,Corinto,D,4
325244D2DC52A5F79B15AE33B6071727,1,1496.0,Huang Dao,L,0
325244D2DC52A5F79B15AE33B6071727,1,1249.0,"Gladstone, Qld., Australia",D,1
325244D2DC52A5F79B15AE33B6071727,1,3812.0,Ulsan,L,2
43D02009116C613764B281175762489A,1,830.0,Daesan,L,0
43D02009116C613764B281175762489A,1,3178.0,"San Fernando, (Luzon Is.), Philippines",D,1
43D02009116C613764B281175762489A,1,4811.0,Semirara,D,2
C6248110CCB7638D53656C3B86BD534C,1,2782.0,Port Klang - Pelabuhan Barat - West Port,L,0
C6248110CCB7638D53656C3B86BD534C,1,4163.0,Lubuk Guang,L,1
C6248110CCB7638D53656C3B86BD534C,1,400.0,Bilbao,D,2
C6248110CCB7638D53656C3B86BD534C,1,4330.0,Taizhou,L,3
C6248110CCB7638D53656C3B86BD534C,2,3082.0,Rizhao Gang,L,0
C6248110CCB7638D53656C3B86BD534C,2,1095.0,Fangcheng,L,1
C6248110CCB7638D53656C3B86BD534C,2,3113.0,Rotterdam,D,2
C6248110CCB7638D53656C3B86BD534C,3,2622.0,Pasir Gudang,L,0
C6248110CCB7638D53656C3B86BD534C,3,113.0,Amsterdam,D,1
7DC2C0FE3C7F7DABBC2A7C1E974F3081,1,1488.0,Houston,L,0
7DC2C0FE3C7F7DABBC2A7C1E974F3081,1,2585.0,Pajaritos,D,1
6227748A22F3EDA12C26EE2119388EFA,1,1488.0,Houston,L,0
6227748A22F3EDA12C26EE2119388EFA,1,3881.0,Vila do Conde,D,1
BDEF894ECFDB032876FFD5B198F833BD,1,837.0,Dakar,D,0
BDEF894ECFDB032876FFD5B198F833BD,1,3869.0,Ventspils,L,1
BDEF894ECFDB032876FFD5B198F833BD,1,1985.0,Lome,D,2
391DC1914CE60ED5D59BD93944773009,1,796.0,Corpus Christi,L,0
391DC1914CE60ED5D59BD93944773009,1,3973.0,Wilhelmshaven,D,1
84EA7E551EA4F38F5160D1B56071FEFA,1,1888.0,Lae,L,0
84EA7E551EA4F38F5160D1B56071FEFA,1,4629.0,Kimbe,L,1
84EA7E551EA4F38F5160D1B56071FEFA,1,4678.0,Bialla,L,2
84EA7E551EA4F38F5160D1B56071FEFA,1,3113.0,Rotterdam,D,3
84EA7E551EA4F38F5160D1B56071FEFA,1,1974.0,"Liverpool, U.K.",D,4
84EA7E551EA4F38F5160D1B56071FEFA,1,4627.0,Alotau,L,5
8C3605698F49A5F4FDAC20BA40A13D63,1,1488.0,Houston,L,0
8C3605698F49A5F4FDAC20BA40A13D63,1,1026.0,Emmastad,D,1
8C3605698F49A5F4FDAC20BA40A13D63,1,2835.0,Port au Prince,D,2
8C3605698F49A5F4FDAC20BA40A13D63,1,457.0,Borco Oil Terminal (Piner Point) - Freeport,D,3
C8B753325CE045CAC376CD7EA7CF7DCF,1,3699.0,Tianjin Lingang,L,0
C8B753325CE045CAC376CD7EA7CF7DCF,1,2500.0,Offshore Malta No.1 TSA,D,1
C8B753325CE045CAC376CD7EA7CF7DCF,1,203.0,Aughinish Island Marine Terminal,D,2
9D1334F3150072445AE3896DE336EAB8,1,2620.0,Pascagoula,L,0
9D1334F3150072445AE3896DE336EAB8,1,235.0,Bahia Las Minas,D,1
68B4F25E7139722CBCC7469817D0BE83,1,174.0,Aseng Terminal,L,0
B824E30E8BE1EFD8847232B77FF20F36,1,4633.0,Offshore La Paloma No.1,L,0
B824E30E8BE1EFD8847232B77FF20F36,1,3197.0,"San Vicente, Chile",D,1
B824E30E8BE1EFD8847232B77FF20F36,1,3586.0,Talcahuano,D,2
2DED2386F47389057CC3BE5E91303A1C,1,4767.0,Tarahan Terminal,L,0
2DED2386F47389057CC3BE5E91303A1C,1,1218.0,Gela,D,1
2DED2386F47389057CC3BE5E91303A1C,1,4287.0,Lampung (using Panjang),L,2
2DED2386F47389057CC3BE5E91303A1C,1,253.0,Balikpapan,L,3
2DED2386F47389057CC3BE5E91303A1C,1,2622.0,Pasir Gudang,L,4
2DED2386F47389057CC3BE5E91303A1C,1,369.0,Belawan,L,5
2DED2386F47389057CC3BE5E91303A1C,1,4157.0,Tarjun,L,6
2DED2386F47389057CC3BE5E91303A1C,1,204.0,"Augusta, (Sicily), Italy",D,7
A39C9634A18E888B924AB9D5931933D8,1,4629.0,Kimbe,L,0
A39C9634A18E888B924AB9D5931933D8,1,4678.0,Bialla,L,1
A39C9634A18E888B924AB9D5931933D8,1,3113.0,Rotterdam,D,2
A39C9634A18E888B924AB9D5931933D8,1,1974.0,"Liverpool, U.K.",D,3
A39C9634A18E888B924AB9D5931933D8,1,4627.0,Alotau,L,4
A39C9634A18E888B924AB9D5931933D8,1,1473.0,Honiara,L,5
F218DEB610B0EB9AE0A7195905347209,1,3113.0,Rotterdam,L,0
F218DEB610B0EB9AE0A7195905347209,1,750.0,Coega,D,1
F218DEB610B0EB9AE0A7195905347209,1,1985.0,Lome,D,2
61669642F8E038EEF1299DBB53895CCD,1,3358.0,Sines,L,0
61669642F8E038EEF1299DBB53895CCD,1,2356.0,"New York, NY",D,1
9ACCD565906047AC4A8FCDD5157BBD68,1,1763.0,King Fahd Industrial Port (Jubail),L,0
9ACCD565906047AC4A8FCDD5157BBD68,1,2379.0,Ningbo,D,1
9ACCD565906047AC4A8FCDD5157BBD68,1,3572.0,Taicang,D,2
9ACCD565906047AC4A8FCDD5157BBD68,1,4067.0,Zhangjiagang,D,3
E4502CA3A857D3AD3F6340E496C9CF2C,1,3796.0,Tuxpan,D,0
E4502CA3A857D3AD3F6340E496C9CF2C,1,1488.0,Houston,L,1
70B36BEFDF491F92085436E23F31AEF8,1,809.0,Covenas,L,0
70B36BEFDF491F92085436E23F31AEF8,1,1170.0,Fujairah,D,1
70B36BEFDF491F92085436E23F31AEF8,1,4094.0,Puerto Bahia,L,2
70B36BEFDF491F92085436E23F31AEF8,1,3479.0,St. Lucia (Hess Oil Terminal),D,3
70B36BEFDF491F92085436E23F31AEF8,1,81.0,Algeciras,L,4
70B36BEFDF491F92085436E23F31AEF8,1,2500.0,Offshore Malta No.1 TSA,L,5
CDFDFD514C0D8D3CF29829AE313FA84C,1,2230.0,Mongstad,L,0
CDFDFD514C0D8D3CF29829AE313FA84C,1,1891.0,"Lagos, Nigeria",D,1
67ABC51734F54D1D6969F42686FB350E,1,1488.0,Houston,L,0
67ABC51734F54D1D6969F42686FB350E,1,1926.0,Le Havre,D,1
EE0F5F94BE4EB60C650D3484E1669E4C,1,796.0,Corpus Christi,L,0
EE0F5F94BE4EB60C650D3484E1669E4C,1,2465.0,Offshore Corpus Christi No.1 (Tsa),D,1
61C7BF4800896A32FB5076294D4FA679,1,2620.0,Pascagoula,L,0
61C7BF4800896A32FB5076294D4FA679,1,2905.0,Puerto Cortes,D,1
61C7BF4800896A32FB5076294D4FA679,1,2895.0,Puerto Barrios,D,2
61C7BF4800896A32FB5076294D4FA679,1,3232.0,Santo Tomas de Castilla,D,3
6741160C7BC0EC0330B8FD360EE5220C,1,3699.0,Tianjin Lingang,L,0
6741160C7BC0EC0330B8FD360EE5220C,1,1233.0,Ghent,D,1
6741160C7BC0EC0330B8FD360EE5220C,2,2974.0,Pyeong Taek,L,0
6741160C7BC0EC0330B8FD360EE5220C,2,2318.0,Nantong,L,1
6741160C7BC0EC0330B8FD360EE5220C,2,4470.0,Taixing (Jiangsu),L,2
6741160C7BC0EC0330B8FD360EE5220C,2,2781.0,Port Klang - Kapar Power Station,L,3
6741160C7BC0EC0330B8FD360EE5220C,2,3113.0,Rotterdam,D,4
6741160C7BC0EC0330B8FD360EE5220C,2,2318.0,Nantong,L,5
6741160C7BC0EC0330B8FD360EE5220C,3,113.0,Amsterdam,D,0
6741160C7BC0EC0330B8FD360EE5220C,3,1547.0,Inchon,L,1
B5261574887A76F5C1362B4ADC9FF0F7,1,4591.0,Castellon,D,0
B5261574887A76F5C1362B4ADC9FF0F7,1,839.0,Dalia Terminal,L,1
E46AAB0D3714C87E4F43956C580BA3EA,1,4118.0,Recalada,L,0
E46AAB0D3714C87E4F43956C580BA3EA,1,4677.0,JNPT,D,1
4CFE566BFA71D78A1DE5912E43F7B696,1,1895.0,Lake Charles,L,0
4CFE566BFA71D78A1DE5912E43F7B696,1,975.0,Durban,D,1
4CFE566BFA71D78A1DE5912E43F7B696,1,3238.0,Sao Luiz De Maranhao,D,2
4CFE566BFA71D78A1DE5912E43F7B696,1,1488.0,Houston,L,3
4CFE566BFA71D78A1DE5912E43F7B696,1,757.0,"Colon, Panama",D,4
4CFE566BFA71D78A1DE5912E43F7B696,1,796.0,Corpus Christi,L,5
4CFE566BFA71D78A1DE5912E43F7B696,1,4396.0,Curacao,D,6
4CFE566BFA71D78A1DE5912E43F7B696,1,796.0,Corpus Christi,L,7
4CFE566BFA71D78A1DE5912E43F7B696,1,2872.0,Pozos Colorados,D,8
4CFE566BFA71D78A1DE5912E43F7B696,1,1488.0,Houston,L,9
4CFE566BFA71D78A1DE5912E43F7B696,1,309.0,"Barcelona, Spain",D,10
4CFE566BFA71D78A1DE5912E43F7B696,1,2742.0,"Port Arthur, Texas, U.S.A.",L,11
4CFE566BFA71D78A1DE5912E43F7B696,1,355.0,Beaumont,L,12
4CFE566BFA71D78A1DE5912E43F7B696,1,2500.0,Offshore Malta No.1 TSA,D,13
4CFE566BFA71D78A1DE5912E43F7B696,1,1922.0,Lavera,L,14
4CFE566BFA71D78A1DE5912E43F7B696,1,1891.0,"Lagos, Nigeria",D,15
4CFE566BFA71D78A1DE5912E43F7B696,1,1985.0,Lome,L,16
4CFE566BFA71D78A1DE5912E43F7B696,1,2234.0,Monrovia,D,17
4CFE566BFA71D78A1DE5912E43F7B696,1,4154.0,Cape Verde Islands (using Santa Maria Bay),D,18
4CFE566BFA71D78A1DE5912E43F7B696,1,1166.0,Freetown,D,19
4CFE566BFA71D78A1DE5912E43F7B696,1,3380.0,Skikda,L,20
4CFE566BFA71D78A1DE5912E43F7B696,1,4007.0,Yanbu,D,21
