voyage_id,fixture_display_order,commission_type,org_group,org_name,external_id,rate
CDFDFD514C0D8D3CF29829AE313FA84C,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
CDFDFD514C0D8D3CF29829AE313FA84C,1,Agent,Stena Bulk,,,2.0
CDFDFD514C0D8D3CF29829AE313FA84C,1,Co Broker,,,,0.0
67ABC51734F54D1D6969F42686FB350E,1,Charterer,TOTAL,Atlantic Trading & Marketing Inc.,10016,2.5
67ABC51734F54D1D6969F42686FB350E,1,Broker,McQuilling,McQuilling Partners Inc.,103602,1.25
67ABC51734F54D1D6969F42686FB350E,1,Agent,,,,0.0
67ABC51734F54D1D6969F42686FB350E,1,Co Broker,,,,0.0
EE0F5F94BE4EB60C650D3484E1669E4C,1,Charterer,MERCURIA,,,2.5
EE0F5F94BE4EB60C650D3484E1669E4C,1,Broker,MJLF,MJLF & Associates Inc.,50077,1.25
EE0F5F94BE4EB60C650D3484E1669E4C,1,Agent,,,,0.0
EE0F5F94BE4EB60C650D3484E1669E4C,1,Co Broker,,,,0.0
61C7BF4800896A32FB5076294D4FA679,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
61C7BF4800896A32FB5076294D4FA679,1,Broker,Clarkson,Clarkson Platou Shipping Services USA LLC,103582,1.25
61C7BF4800896A32FB5076294D4FA679,1,Agent,Stena Bulk,,,2.0
61C7BF4800896A32FB5076294D4FA679,1,Co Broker,,,,0.0
6741160C7BC0EC0330B8FD360EE5220C,1,Charterer,TOTAL,Chartering & Shipping Services S.A.,10017,2.5
6741160C7BC0EC0330B8FD360EE5220C,1,Broker,Clarkson,,,2.5
6741160C7BC0EC0330B8FD360EE5220C,1,Agent,Stena Bulk,,,2.0
6741160C7BC0EC0330B8FD360EE5220C,1,Co Broker,,,,0.0
6741160C7BC0EC0330B8FD360EE5220C,2,Charterer,SHELL,Shell Eastern Trading Pte. Ltd,10217,1.25
6741160C7BC0EC0330B8FD360EE5220C,2,Broker,Meridian Bro,Meridian Brokerage Inc,10210,2.5
6741160C7BC0EC0330B8FD360EE5220C,2,Agent,,,,2.0
6741160C7BC0EC0330B8FD360EE5220C,2,Co Broker,,,,0.0
6741160C7BC0EC0330B8FD360EE5220C,3,Charterer,TRICON,,,2.5
6741160C7BC0EC0330B8FD360EE5220C,3,Broker,,,,2.5
6741160C7BC0EC0330B8FD360EE5220C,3,Agent,Stena Bulk,,,2.0
6741160C7BC0EC0330B8FD360EE5220C,3,Co Broker,,,,0.0
B5261574887A76F5C1362B4ADC9FF0F7,1,Charterer,BP,BP Oil International Ltd.,10168,2.5
B5261574887A76F5C1362B4ADC9FF0F7,1,Broker,Galbraiths,Galbraiths LTD,,1.25
B5261574887A76F5C1362B4ADC9FF0F7,1,Agent,,,,0.0
B5261574887A76F5C1362B4ADC9FF0F7,1,Co Broker,,,,0.0
E46AAB0D3714C87E4F43956C580BA3EA,1,Charterer,Bunge,Bunge SA,10179,2.5
E46AAB0D3714C87E4F43956C580BA3EA,1,Broker,RVB Shipbrok,,,1.25
E46AAB0D3714C87E4F43956C580BA3EA,1,Agent,Stena Bulk,,,2.0
E46AAB0D3714C87E4F43956C580BA3EA,1,Co Broker,,,,0.0
4CFE566BFA71D78A1DE5912E43F7B696,1,Charterer,Union Mariti,UNION GLORY LIMITED,10422,0.0
4CFE566BFA71D78A1DE5912E43F7B696,1,Broker,Galbraiths,,,1.25
4CFE566BFA71D78A1DE5912E43F7B696,1,Agent,Stena Bulk,,,2.0
4CFE566BFA71D78A1DE5912E43F7B696,1,Co Broker,,,,0.0
F055BACF33073FC6F72C647C2807350D,1,Charterer,VITOL,Vitol Inc.,10151,2.5
F055BACF33073FC6F72C647C2807350D,1,Broker,Galbraiths,Galbraith's USA inc,52076,1.25
F055BACF33073FC6F72C647C2807350D,1,Agent,,,,0.0
F055BACF33073FC6F72C647C2807350D,1,Co Broker,,,,0.0
359EFD66A8E0BBCA149E9D97FB840091,1,Charterer,Oceanic Mari,Oceanic Marine Transport Ltd,10123,2.5
359EFD66A8E0BBCA149E9D97FB840091,1,Broker,SSY,SSY Tankers New York LLC,50180,1.25
359EFD66A8E0BBCA149E9D97FB840091,1,Agent,,,,0.0
359EFD66A8E0BBCA149E9D97FB840091,1,Co Broker,,,,0.0
749E8E72BF93C2DAB8224D17A0ABC061,1,Charterer,CEPSA,CEPSA TRADING S.A.U.,10255,2.5
749E8E72BF93C2DAB8224D17A0ABC061,1,Broker,Medco Shipbr,"MEDCO SHIPBROKERS,S.L.",101524,1.25
749E8E72BF93C2DAB8224D17A0ABC061,1,Agent,,,,0.0
749E8E72BF93C2DAB8224D17A0ABC061,1,Co Broker,,,,0.0
A466EE22E39E05AF61BF6FDF94952639,1,Charterer,Peninsula,Peninsula Petroleum Ltd,10362,2.5
A466EE22E39E05AF61BF6FDF94952639,1,Broker,Clarkson,H CLARKSON & COMPANY LIMITED,105568,1.25
A466EE22E39E05AF61BF6FDF94952639,1,Agent,,,,0.0
A466EE22E39E05AF61BF6FDF94952639,1,Co Broker,,,,0.0
AF22079E2EB15ECB1F4D8532A73D65AD,1,Charterer,PMI,PMI Trading DAC,10193,0.0
AF22079E2EB15ECB1F4D8532A73D65AD,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
AF22079E2EB15ECB1F4D8532A73D65AD,1,Agent,Stena Bulk,,,2.0
AF22079E2EB15ECB1F4D8532A73D65AD,1,Co Broker,,,,0.0
E4502CA3A857D3AD5E51AF2896679F53,1,Charterer,PMI,PMI Trading DAC,10193,0.0
E4502CA3A857D3AD5E51AF2896679F53,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
E4502CA3A857D3AD5E51AF2896679F53,1,Agent,Stena Bulk,,,2.0
E4502CA3A857D3AD5E51AF2896679F53,1,Co Broker,,,,0.0
827824BD3B3CE14DAB2DAF80EFB5E785,1,Charterer,BP,BP Shipping Ltd,10233,2.5
827824BD3B3CE14DAB2DAF80EFB5E785,1,Broker,BRS,BRS USA LLC,50153,1.25
827824BD3B3CE14DAB2DAF80EFB5E785,1,Agent,,,,0.0
827824BD3B3CE14DAB2DAF80EFB5E785,1,Co Broker,,,,0.0
00E7ACCC5A1136C8DFC1BC7D6511F130,1,Charterer,RELIANCE,Reliance Industries Limited USA Inc,10060,2.5
00E7ACCC5A1136C8DFC1BC7D6511F130,1,Broker,Gibson,,,1.25
00E7ACCC5A1136C8DFC1BC7D6511F130,1,Agent,,,,2.0
00E7ACCC5A1136C8DFC1BC7D6511F130,1,Co Broker,,,,0.0
C53FB30F82D512F6478DDFA96631D1B6,1,Charterer,PETROBRAS,Petroleo Brasileiro S.A.,10127,0.0
C53FB30F82D512F6478DDFA96631D1B6,1,Broker,Brazilship,Brazilship/Scanbrasil Comercio Maritimo Ltda,105097,1.25
C53FB30F82D512F6478DDFA96631D1B6,1,Agent,Stena Bulk,,,1.0
C53FB30F82D512F6478DDFA96631D1B6,1,Co Broker,,,,0.0
E768EF2CEF3A659BFE5E5AD3A1F403C7,1,Charterer,Alcoa,"Alcoa Steamship Company, Inc",10337,0.0
E768EF2CEF3A659BFE5E5AD3A1F403C7,1,Broker,Netco,Netco,50078,2.5
E768EF2CEF3A659BFE5E5AD3A1F403C7,1,Agent,Stena Bulk,,,2.0
E768EF2CEF3A659BFE5E5AD3A1F403C7,1,Co Broker,,,,0.0
5CC723801AFFAC936095CC1D006619EA,1,Charterer,Petroineos,Petroineos Trading Limited,10253,2.5
5CC723801AFFAC936095CC1D006619EA,1,Broker,Braemar,Braemar ACM Shipbroking Ltd,103663,1.25
5CC723801AFFAC936095CC1D006619EA,1,Agent,,,,0.0
5CC723801AFFAC936095CC1D006619EA,1,Co Broker,,,,0.0
347C5A8B0CAF1B5BDFFB746C1260E9D1,1,Charterer,BB Energy,Turbo Asia PTE LTD,10344,2.5
347C5A8B0CAF1B5BDFFB746C1260E9D1,1,Broker,MJLF,MJLF & Associates Inc.,50077,1.25
347C5A8B0CAF1B5BDFFB746C1260E9D1,1,Agent,Stena Bulk,,,2.0
347C5A8B0CAF1B5BDFFB746C1260E9D1,1,Co Broker,,,,0.0
DD1CCD2316299E8EF1FA0E60570CF806,1,Charterer,Bunge,Bunge SA,10179,2.5
DD1CCD2316299E8EF1FA0E60570CF806,1,Broker,Odin,,,1.25
DD1CCD2316299E8EF1FA0E60570CF806,1,Agent,Stena Bulk,,,2.0
DD1CCD2316299E8EF1FA0E60570CF806,1,Co Broker,,,,0.0
E88E2AC176431E10AB7405DC0B00AAC2,1,Charterer,TOTAL,Chartering & Shipping Services S.A.,10017,2.5
E88E2AC176431E10AB7405DC0B00AAC2,1,Broker,Clarkson,CLARKSONS PLATOU AS,52198,1.25
E88E2AC176431E10AB7405DC0B00AAC2,1,Agent,Stena Bulk,,,2.0
E88E2AC176431E10AB7405DC0B00AAC2,1,Co Broker,,,,0.0
6EC60BBFEA4422FBDDC83B64C3D3D520,1,Charterer,Saudi Aramco,Aramco Trading (ATC),10205,2.5
6EC60BBFEA4422FBDDC83B64C3D3D520,1,Broker,BRS,BRS Group,105706,1.25
6EC60BBFEA4422FBDDC83B64C3D3D520,1,Agent,Stena Bulk,,,2.0
6EC60BBFEA4422FBDDC83B64C3D3D520,1,Co Broker,,,,0.0
7FA60B86DBB3335FB0E4871320281236,1,Charterer,NESTE,Neste Shipping Oy,10115,1.25
7FA60B86DBB3335FB0E4871320281236,1,Broker,Eira Shippin,Eira Shipping Ltd,52158,1.25
7FA60B86DBB3335FB0E4871320281236,1,Agent,Stena Bulk,,,2.0
7FA60B86DBB3335FB0E4871320281236,1,Co Broker,,,,0.0
1393AC42BBFAD0A1265D1F6788D7D5FF,1,Charterer,REPSOL,Repsol Trading SA,10167,1.25
1393AC42BBFAD0A1265D1F6788D7D5FF,1,Broker,Alta Shippin,Alta Shipping Brokers SL,52087,1.25
1393AC42BBFAD0A1265D1F6788D7D5FF,1,Agent,Stena Bulk,,,2.0
1393AC42BBFAD0A1265D1F6788D7D5FF,1,Co Broker,,,,0.0
46B9B6DFF2C6F04F50D2EAFAA100D934,1,Charterer,VITOL,Vitol SA,10151,2.5
46B9B6DFF2C6F04F50D2EAFAA100D934,1,Broker,Braemar,Braemar ACM Shipbroking Ltd,103663,1.25
46B9B6DFF2C6F04F50D2EAFAA100D934,1,Agent,,,,0.0
46B9B6DFF2C6F04F50D2EAFAA100D934,1,Co Broker,,,,0.0
A7DB763894455AEB0214EFC850B1AADD,1,Charterer,Braskem,BRASKEM NETHERLANDS B.V.,10188,1.25
A7DB763894455AEB0214EFC850B1AADD,1,Broker,AFFINITY,,,1.25
A7DB763894455AEB0214EFC850B1AADD,1,Agent,Stena Bulk,,,2.0
A7DB763894455AEB0214EFC850B1AADD,1,Co Broker,,,,0.0
056183E60051CC316D035A50EED8C799,1,Charterer,Exxon,Seariver Maritime LLC,10008,2.5
056183E60051CC316D035A50EED8C799,1,Broker,Raffles,,,1.25
056183E60051CC316D035A50EED8C799,1,Agent,Stena Bulk,,,2.0
056183E60051CC316D035A50EED8C799,1,Co Broker,,,,0.0
25ABDFECAE7BC4616336F4F751568812,1,Charterer,Glencore,Viterra B.V.,10339,1.25
25ABDFECAE7BC4616336F4F751568812,1,Broker,RVB Shipbrok,RVB Shipbrokers Singapore Pte Ltd,50075,1.25
25ABDFECAE7BC4616336F4F751568812,1,Agent,Stena Bulk,,,2.0
25ABDFECAE7BC4616336F4F751568812,1,Co Broker,,,,0.0
0B013CE3B234E27BB79C108A8ED0FA8A,1,Charterer,BP,BP Products North America Inc.,10142,2.5
0B013CE3B234E27BB79C108A8ED0FA8A,1,Broker,Galbraiths,Galbraith's USA inc,52076,1.25
0B013CE3B234E27BB79C108A8ED0FA8A,1,Agent,,,,0.0
0B013CE3B234E27BB79C108A8ED0FA8A,1,Co Broker,,,,0.0
3ED3004D3F9190BCBC580BDD3A74584B,1,Charterer,TRAFIGURA,,,2.5
3ED3004D3F9190BCBC580BDD3A74584B,1,Broker,True North C,,,1.25
3ED3004D3F9190BCBC580BDD3A74584B,1,Agent,,,,0.0
3ED3004D3F9190BCBC580BDD3A74584B,1,Co Broker,,,,0.0
36A4E7BBC07F80761D4F66A3284D195F,1,Charterer,Proman Group,Proman Shipping AG,10259,0.0
36A4E7BBC07F80761D4F66A3284D195F,1,Broker,Eastport Cha,Eastport Maritime USA LLC,51536,2.5
36A4E7BBC07F80761D4F66A3284D195F,1,Agent,Stena Bulk,,,2.0
36A4E7BBC07F80761D4F66A3284D195F,1,Co Broker,,,,0.0
FE2A11CEB62D0B590679E17C4BF26F5E,1,Charterer,TOTAL,Chartering & Shipping Services S.A.,10017,2.5
FE2A11CEB62D0B590679E17C4BF26F5E,1,Broker,MJLF,MJLF & Associates Inc.,50077,1.25
FE2A11CEB62D0B590679E17C4BF26F5E,1,Agent,,,,0.0
FE2A11CEB62D0B590679E17C4BF26F5E,1,Co Broker,,,,0.0
640D6AB2C10A0167121EA5E1D8540B5E,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
640D6AB2C10A0167121EA5E1D8540B5E,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
640D6AB2C10A0167121EA5E1D8540B5E,1,Agent,Stena Bulk,,,1.0
640D6AB2C10A0167121EA5E1D8540B5E,1,Co Broker,,,,0.0
6227748A22F3EDA19AEC9CD14B2A3F07,1,Charterer,TRAFIGURA,Trafigura Maritime Logistics Pte Ltd,10128,2.5
6227748A22F3EDA19AEC9CD14B2A3F07,1,Broker,Oil Broker,Oil Brokerage,51977,1.25
6227748A22F3EDA19AEC9CD14B2A3F07,1,Agent,Stena Bulk,,,2.0
6227748A22F3EDA19AEC9CD14B2A3F07,1,Co Broker,,,,0.0
6D07B285369390BE33B4236B2B9266C4,1,Charterer,SHELL,Shell International Trading and Shipping Company Limited,1609,1.25
6D07B285369390BE33B4236B2B9266C4,1,Broker,Charles R We,"CHARLES R. WEBER COMPANY,INC",101213,1.25
6D07B285369390BE33B4236B2B9266C4,1,Agent,,,,0.0
6D07B285369390BE33B4236B2B9266C4,1,Co Broker,SHELL,Shell COA,51515,0.0
89FD932AFA679454E0460F832326F23A,1,Charterer,MERCURIA,Mercuria Energy Trading Inc.,10164,2.5
89FD932AFA679454E0460F832326F23A,1,Broker,Galbraiths,Galbraiths LTD,,1.25
89FD932AFA679454E0460F832326F23A,1,Agent,,,,0.0
89FD932AFA679454E0460F832326F23A,1,Co Broker,,,,0.0
AEB15CDF7B7F12B9C2C7E84CCA82647B,1,Charterer,VITOL,Vitol Inc.,10151,2.5
AEB15CDF7B7F12B9C2C7E84CCA82647B,1,Broker,Galbraiths,Galbraith's USA Inc.,,1.25
AEB15CDF7B7F12B9C2C7E84CCA82647B,1,Agent,,,,0.0
AEB15CDF7B7F12B9C2C7E84CCA82647B,1,Co Broker,,,,0.0
7550F4DDFE6792A9FF2FEC9DB2F97C7F,1,Charterer,VALERO,,,2.5
7550F4DDFE6792A9FF2FEC9DB2F97C7F,1,Broker,Charles R We,,,1.25
7550F4DDFE6792A9FF2FEC9DB2F97C7F,1,Agent,,,,0.0
7550F4DDFE6792A9FF2FEC9DB2F97C7F,1,Co Broker,,,,0.0
62314269476A430DBBCA251E0330D81F,1,Charterer,Irving,Irving Oil Commercial GP,10213,2.5
62314269476A430DBBCA251E0330D81F,1,Broker,Poten & Part,"Poten & Partners, Inc",50101,1.25
62314269476A430DBBCA251E0330D81F,1,Agent,,,,0.0
62314269476A430DBBCA251E0330D81F,1,Co Broker,,,,0.0
A016F06784C9B8EAD294F46F085ED064,1,Charterer,VITOL,,,2.5
A016F06784C9B8EAD294F46F085ED064,1,Broker,AFFINITY,,,1.25
A016F06784C9B8EAD294F46F085ED064,1,Agent,Stena Bulk,,,2.0
A016F06784C9B8EAD294F46F085ED064,1,Co Broker,,,,0.0
43CC6792735B1166E8757BB828AEDA21,1,Charterer,TRAFIGURA,Trafigura Pte Ltd,10073,2.5
43CC6792735B1166E8757BB828AEDA21,1,Broker,Oil Broker,Oil Brokerage,51977,1.25
43CC6792735B1166E8757BB828AEDA21,1,Agent,Stena Bulk,,,2.0
43CC6792735B1166E8757BB828AEDA21,1,Co Broker,,,,0.0
44AB780D4C30D0551EAA3BC160B621DA,1,Charterer,CNOOC,CNOOC Trading (Singapore) PTE LTD,10221,2.5
44AB780D4C30D0551EAA3BC160B621DA,1,Broker,Poten & Part,,,1.25
44AB780D4C30D0551EAA3BC160B621DA,1,Agent,,,,0.0
44AB780D4C30D0551EAA3BC160B621DA,1,Co Broker,Shanghai Nor,Shanghai Northside Shipping Co Ltd,52407,1.25
E768EF2CEF3A659B9F5CE914CAC6FD0B,1,Charterer,PMI,PMI Trading DAC,10193,0.0
E768EF2CEF3A659B9F5CE914CAC6FD0B,1,Broker,Clarkson,Clarkson Platou Shipping Services USA LLC,103582,1.25
E768EF2CEF3A659B9F5CE914CAC6FD0B,1,Agent,Stena Bulk,,,2.0
E768EF2CEF3A659B9F5CE914CAC6FD0B,1,Co Broker,,,,0.0
D513668AD51B770DB17BB994D219C6CF,1,Charterer,Maersk,,,2.5
D513668AD51B770DB17BB994D219C6CF,1,Broker,AFFINITY,,,1.25
D513668AD51B770DB17BB994D219C6CF,1,Agent,Stena Bulk,,,2.0
D513668AD51B770DB17BB994D219C6CF,1,Co Broker,,,,0.0
DE4121157EA0173A5893CA48F374D6A4,1,Charterer,VITOL,Vitol SA,10151,2.5
DE4121157EA0173A5893CA48F374D6A4,1,Broker,Braemar,Braemar ACM Shipbroking Ltd,103663,1.25
DE4121157EA0173A5893CA48F374D6A4,1,Agent,,,,0.0
DE4121157EA0173A5893CA48F374D6A4,1,Co Broker,,,,0.0
0606AC29EBCC6020706052400F75F61C,1,Charterer,Varo Energy,Varo Energy Marketing AG,10433,1.25
0606AC29EBCC6020706052400F75F61C,1,Broker,Braemar,Braemar ACM Shipbroking Ltd,103663,1.25
0606AC29EBCC6020706052400F75F61C,1,Agent,Stena Bulk,,,2.0
0606AC29EBCC6020706052400F75F61C,1,Co Broker,,,,0.0
9C619A37F839E669BD196D26BDCB2827,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
9C619A37F839E669BD196D26BDCB2827,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
9C619A37F839E669BD196D26BDCB2827,1,Agent,Stena Bulk,,,1.0
9C619A37F839E669BD196D26BDCB2827,1,Co Broker,,,,0.0
4B82CEDD9F0BA384DB5DD7223E59F6AD,1,Charterer,Nederlandsch,Nederlandsche Melasse Handel,10137,2.5
4B82CEDD9F0BA384DB5DD7223E59F6AD,1,Broker,Clarkson,,,1.25
4B82CEDD9F0BA384DB5DD7223E59F6AD,1,Agent,Stena Bulk,,,2.0
4B82CEDD9F0BA384DB5DD7223E59F6AD,1,Co Broker,,,,0.0
56D44465570951BDC40FC79F92C6B146,1,Charterer,VITOL,Vitol SA,10151,2.5
56D44465570951BDC40FC79F92C6B146,1,Broker,Clarkson,Clarksons Platou Shipbroking (Switzerland) SA,105056,1.25
56D44465570951BDC40FC79F92C6B146,1,Agent,Stena Bulk,,,2.0
56D44465570951BDC40FC79F92C6B146,1,Co Broker,,,,0.0
047B88F05654A63CDF0A5D532D791135,1,Charterer,TRAFIGURA,Trafigura Maritime Logistics Pte Ltd,10128,0.0
047B88F05654A63CDF0A5D532D791135,1,Broker,Gulfstream,Gulf Stream Chartering SA (Geneva),52329,1.25
047B88F05654A63CDF0A5D532D791135,1,Agent,,,,0.0
047B88F05654A63CDF0A5D532D791135,1,Co Broker,,,,0.0
91BFEA5613AB3C58EEBCC047032318BC,1,Charterer,Novum Energy,Novum Energy Trading Corp,10154,2.5
91BFEA5613AB3C58EEBCC047032318BC,1,Broker,Marex Spectr,Marex Spectron International LTD,50099,1.25
91BFEA5613AB3C58EEBCC047032318BC,1,Agent,,,,0.0
91BFEA5613AB3C58EEBCC047032318BC,1,Co Broker,,,,0.0
02B021A0460EBCE10832AC8E069E1610,1,Charterer,Phillips 66,Phillips 66 Company,10018,2.5
02B021A0460EBCE10832AC8E069E1610,1,Broker,Gulfstream,Gulfstream Tanker Chartering LLC,104843,1.25
02B021A0460EBCE10832AC8E069E1610,1,Agent,,,,0.0
02B021A0460EBCE10832AC8E069E1610,1,Co Broker,,,,0.0
82ABCE3F2206797EFB5FA25AAD61BE32,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
82ABCE3F2206797EFB5FA25AAD61BE32,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
82ABCE3F2206797EFB5FA25AAD61BE32,1,Agent,Stena Bulk,,,1.0
82ABCE3F2206797EFB5FA25AAD61BE32,1,Co Broker,,,,0.0
52F40C94FD2F6021F762A15142845290,1,Charterer,Alcoa,Alcoa Aluminio S.A.,10108,0.0
52F40C94FD2F6021F762A15142845290,1,Broker,Netco,Netco,50078,1.25
52F40C94FD2F6021F762A15142845290,1,Agent,Stena Bulk,,,2.0
52F40C94FD2F6021F762A15142845290,1,Co Broker,,,,0.0
52F40C94FD2F6021F762A15142845290,2,Charterer,Alcoa,Alcoa World Alumina Brasil LTDA,10112,0.0
52F40C94FD2F6021F762A15142845290,2,Broker,Netco,,,1.25
52F40C94FD2F6021F762A15142845290,2,Agent,Stena Bulk,,,2.0
52F40C94FD2F6021F762A15142845290,2,Co Broker,,,,0.0
52F40C94FD2F6021F762A15142845290,3,Charterer,Alcoa,South 32 Minerals S.A.,10110,0.0
52F40C94FD2F6021F762A15142845290,3,Broker,Netco,,,1.25
52F40C94FD2F6021F762A15142845290,3,Agent,Stena Bulk,,,2.0
52F40C94FD2F6021F762A15142845290,3,Co Broker,,,,0.0
C78565A0E053D0C49CCB3A3C4A096AAC,1,Charterer,Nikorma Tran,Nikorma Transport Limited,10400,2.5
C78565A0E053D0C49CCB3A3C4A096AAC,1,Broker,Riverlake Sh,RIVERLAKE SHIPPING SA,101909,1.25
C78565A0E053D0C49CCB3A3C4A096AAC,1,Agent,Stena Bulk,,,2.0
C78565A0E053D0C49CCB3A3C4A096AAC,1,Co Broker,,,,0.0
636511D67199FE7F03504D411079D68F,1,Charterer,J Global E,J. Global Energy,10296,1.25
636511D67199FE7F03504D411079D68F,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
636511D67199FE7F03504D411079D68F,1,Agent,Stena Bulk,,,2.0
636511D67199FE7F03504D411079D68F,1,Co Broker,,,,0.0
636511D67199FE7F03504D411079D68F,2,Charterer,Posidonia Sh,Posidonia Shipping & Trading LTDA,10232,0.0
636511D67199FE7F03504D411079D68F,2,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
636511D67199FE7F03504D411079D68F,2,Agent,Stena Bulk,,,2.0
636511D67199FE7F03504D411079D68F,2,Co Broker,,,,0.0
E001DB86365367E227328B4134A5FBFD,1,Charterer,Petroineos,Petroineos Trading Limited,10253,2.5
E001DB86365367E227328B4134A5FBFD,1,Broker,Poten & Part,Poten & Partners (UK) Ltd,105276,1.25
E001DB86365367E227328B4134A5FBFD,1,Agent,,,,0.0
E001DB86365367E227328B4134A5FBFD,1,Co Broker,,,,0.0
39F6E15894289C73B526C67FB308BD80,1,Charterer,BP,BP Oil International Ltd,10001,2.5
39F6E15894289C73B526C67FB308BD80,1,Broker,Ocean Shipbr,Ocean Shipbrokers Ltd,103512,1.25
39F6E15894289C73B526C67FB308BD80,1,Agent,,,,0.0
39F6E15894289C73B526C67FB308BD80,1,Co Broker,,,,0.0
88F22C0E9E2233C7B1F83453B05265EA,1,Charterer,TOTAL,Chartering & Shipping Services S.A.,10017,2.5
88F22C0E9E2233C7B1F83453B05265EA,1,Broker,SSY,Simpson Spence Young,52297,1.25
88F22C0E9E2233C7B1F83453B05265EA,1,Agent,,,,0.0
88F22C0E9E2233C7B1F83453B05265EA,1,Co Broker,,,,0.0
53DE59CC6C0C35E4D852E9C1C32D9527,1,Charterer,TRICON,Tricon Energy Ltd.,10121,2.5
53DE59CC6C0C35E4D852E9C1C32D9527,1,Broker,Lighthouse,Lighthouse Chartering LLC,50092,1.25
53DE59CC6C0C35E4D852E9C1C32D9527,1,Agent,Stena Bulk,,,2.0
53DE59CC6C0C35E4D852E9C1C32D9527,1,Co Broker,,,,0.0
30955938B410B7B45F6DF6BBEBE537DF,1,Charterer,Alcoa,"Alcoa Steamship Company, Inc",10337,0.0
30955938B410B7B45F6DF6BBEBE537DF,1,Broker,Netco,,,1.25
30955938B410B7B45F6DF6BBEBE537DF,1,Agent,Stena Bulk,,,2.0
30955938B410B7B45F6DF6BBEBE537DF,1,Co Broker,,,,0.0
8167011C569E487B42F829AF965C2094,1,Charterer,CHEVRON,,,2.5
8167011C569E487B42F829AF965C2094,1,Broker,Clarkson,,,1.25
8167011C569E487B42F829AF965C2094,1,Agent,,,,0.0
8167011C569E487B42F829AF965C2094,1,Co Broker,,,,0.0
63671F1F1296952DE196680F2A21D376,1,Charterer,TOTAL,Atlantic Trading & Marketing Inc.,10016,2.5
63671F1F1296952DE196680F2A21D376,1,Broker,BRS,BRS USA LLC,50153,1.25
63671F1F1296952DE196680F2A21D376,1,Agent,,,,0.0
63671F1F1296952DE196680F2A21D376,1,Co Broker,,,,0.0
FF61401FC10F1C32148F8CA548FF0728,1,Charterer,TRAFIGURA,Trafigura Trading LLC,10074,2.5
FF61401FC10F1C32148F8CA548FF0728,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
FF61401FC10F1C32148F8CA548FF0728,1,Agent,Stena Bulk,,,2.0
FF61401FC10F1C32148F8CA548FF0728,1,Co Broker,,,,0.0
B1FB3C8A793759794E813914011AEC2B,1,Charterer,VITOL,Vitol SA,10151,2.5
B1FB3C8A793759794E813914011AEC2B,1,Broker,AFFINITY,,,1.25
B1FB3C8A793759794E813914011AEC2B,1,Agent,Stena Bulk,,,2.0
B1FB3C8A793759794E813914011AEC2B,1,Co Broker,,,,0.0
927D8A0348FE5C48F40B039C4928DEF5,1,Charterer,J Global E,J. Global Energy,10296,0.0
927D8A0348FE5C48F40B039C4928DEF5,1,Broker,Brazilship,Brazilship/Scanbrasil Comercio Maritimo Ltda,105097,1.25
927D8A0348FE5C48F40B039C4928DEF5,1,Agent,Stena Bulk,,,1.0
927D8A0348FE5C48F40B039C4928DEF5,1,Co Broker,,,,0.0
927D8A0348FE5C48F40B039C4928DEF5,2,Charterer,Zemax Log So,ZEMAX SERVIÇOS MARÍTIMOS LTDA,10303,0.0
927D8A0348FE5C48F40B039C4928DEF5,2,Broker,Brazilship,Brazilship/Scanbrasil Comercio Maritimo Ltda,105097,1.25
927D8A0348FE5C48F40B039C4928DEF5,2,Agent,Stena Bulk,,,1.0
927D8A0348FE5C48F40B039C4928DEF5,2,Co Broker,,,,0.0
0FE42D4ABB59AC862AB70D1B884ED7A4,1,Charterer,Marquis Ener,Marquis Energy Global Pte. Ltd.,10363,2.5
0FE42D4ABB59AC862AB70D1B884ED7A4,1,Broker,Pole Shippin,Pole Shipping S.A.,52072,1.25
0FE42D4ABB59AC862AB70D1B884ED7A4,1,Agent,Stena Bulk,,,2.0
0FE42D4ABB59AC862AB70D1B884ED7A4,1,Co Broker,,,,0.0
01FD0BC52E4DA467140299A709569EA8,1,Charterer,Proman Group,Proman Shipping AG,10259,2.5
01FD0BC52E4DA467140299A709569EA8,1,Broker,Netco,Netco,50078,2.5
01FD0BC52E4DA467140299A709569EA8,1,Agent,Stena Bulk,,,2.0
01FD0BC52E4DA467140299A709569EA8,1,Co Broker,,,,0.0
0F54307AB3640DD7CB8432CF85575EB7,1,Charterer,Raizen Tradi,Raizen Trading S.A.,10412,2.5
0F54307AB3640DD7CB8432CF85575EB7,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
